timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1,-0.187909664390758,1.07482465684962,-1.06111528760966,-1.30460893091293,-0.94738878599728,1.47628830087695
2,-0.225635907909219,1.84395342122737,0.399384221406498,-1.04256833256372,-0.3949641019294,2.45510824707165
3,0.504166828074325,2.17543853395595,0.624373558603966,-0.349450349106199,-0.908100001175825,0.014363619441788
4,-5.45255037482122,-5.09838708117096,6.26820112569092,0.296507317445894,0.290891316808626,-0.390140532251294
5,0.465857420296463,0.28598244140259,-0.330022886658365,1.40648143621881,0.221565609248519,-1.51450999232526
6,-1.43479568563921,-0.974549857780439,0.0457751434563899,-0.546025180585044,0.0752809529526872,0.651800073065829
7,-0.438387353767855,1.74085446928085,0.955600511432374,0.00431723385339724,0.623624742269793,1.02996749100517
8,1.39897638127872,0.858642187717297,1.99910708702802,-0.622660690372674,1.1089876775652,3.25982864684365
9,-36.0090307854059,14.6923148990977,-4.88271627019226,34.321598883862,4.39469632492911,-12.0031290635435
10,-17.6296692959641,-7.11373162821674,-9.29843251044785,-5.91160085741296,8.85080255811629,-2.62442649913568
11,-37.6058700478805,29.3396243171878,31.3061541773487,-4.46409142851018,-10.1833834576055,-15.4154533568467
12,22.880169329663,13.2066983151857,-15.925449061536,6.12318199337204,-12.1599913341536,12.3455321502091
13,2.63344214386733,-0.468370291624211,30.3352991510702,17.8567172717882,-4.33260278776645,-5.28046511609639
14,-0.555106032432198,-5.64303285795188,-10.2905428498304,17.1700281515168,1.75976804653084,21.4487442224211
15,-32.2941753328546,-19.133545912654,-2.04954308042679,11.9417137950382,-0.896215045417823,-5.29739385776799
16,0.255081373576173,-39.2908196954135,7.50803349778726,27.4270311765005,-0.140319682437855,-0.599005274560682
17,-16.8745767415753,-9.36674022008549,15.4078922106863,13.0809023666279,-30.7495597746148,-16.9314765310371
18,-7.34919552255404,-0.320567437776223,31.7671763846099,-15.6039283664784,6.51981983482152,1.83072145316339
19,-16.8206120084583,2.63363238655075,1.64141634481863,-18.0070740996069,0.31497783622508,18.8293562912644
20,-19.5235481579812,2.81081517996953,15.8121692935248,10.0180981378185,-8.04906636666814,3.94258450366838
21,-1.32574029117914,-7.84904205500504,6.17768295894781,-9.75460477613762,-4.23168906910279,-25.4850983020033
22,-9.26713639620613,18.90309802455,3.41651767309515,0.789438544414406,27.4107241774675,-0.423593004193139
23,-4.64796737120803,-37.762691325219,-12.9240394468835,-4.36275455075638,-27.7960756344553,10.1894280999909
24,-0.974370922656608,14.7758009090257,-28.3931731923921,4.97839847114542,-2.97271447388532,-4.78381476228248
25,7.41704933024862,-70.3947208191173,-6.15192747633819,8.53597373308888,26.1444767912559,9.62363914677974
26,-3.81181074258012,-0.00963415513163568,8.5806392010947,-29.6244238341207,-20.0946258918289,26.736847210945
27,-50.6865699567749,11.7482113356926,-27.726021663779,50.2934502820103,0.848412426940911,26.9140420196674
28,33.0701771479059,-9.89350813501575,-52.2267683298636,-9.07488889485252,-17.1174971055318,8.46964900957865
29,-1.53548113461047,32.2755826971655,-38.9179959818742,-30.9926005092242,-1.7413028211377,-47.6079188991738
30,-1.15546952392692,3.34761451630428,35.348732201013,8.24746132347846,-2.88507001050337,14.8162855710818
31,30.9387748434716,-2.23405514712438,8.74974901029785,3.4969698982702,41.4931659742494,6.32884325068343
32,-14.70259167239,18.9583652755986,-2.21419228515853,-9.3695052192707,16.8811343248738,16.2171059750078
33,-2.73056148369333,-12.6008531807781,33.0876676696614,9.1248368003399,-19.1802999903171,-14.3914219264902
34,-4.46184609507696,-30.8354364460992,12.2587432895735,-27.5544642878456,9.85731879493112,-9.10783098123657
35,-14.4970878511289,15.7900698205317,-17.0364868132341,1.68119279490223,-20.8590403078658,10.3129200196045
36,0.0156886842461151,-18.7318619761042,29.3115946850683,31.0478937551242,-1.97361064117245,8.02554691470453
37,-19.1420952374231,2.79942680706134,-44.1931487198306,-18.7855683750362,-20.9717605623474,3.59164695236252
38,29.8528067399179,-23.3027986781455,28.8367899257753,-26.8878759340411,19.1598059268369,-31.6534348883291
39,11.7858336163961,-50.476355348174,19.7415331957398,15.2932867709809,-36.5854370446971,6.93077059496135
40,8.70859906190083,23.0895471293339,4.02672512167115,7.48913936912325,11.3117254115011,3.29180680946694
41,79.0227444818949,-18.2180386973834,-16.9577711971755,-17.3476038675605,-5.7780386673709,1.60644924303576
42,24.145535529648,51.1063586759445,-53.2504500440031,-0.636445943415464,-22.8325972722872,20.1476122524197
43,40.3064934993271,-46.3499929874742,51.6999309582754,-25.5584346825375,-1.19975077934938,30.8650012423714
44,7.15493678654114,8.59162061118153,20.7476508570871,-27.3592556264144,5.001982959523,19.7114987896171
45,14.790319520101,51.8805882251255,19.4717754173014,5.90849498595923,-4.96016338520161,-21.0373332955256
46,-6.18590453575549,-9.14329950471069,16.1428476356829,-13.7664885956556,-28.4983543523913,14.1898820536081
47,9.58311110066684,48.5790921645447,4.00953098689359,-14.2917144478565,-6.18207896484805,15.0846671630111
48,37.9694279472301,-1.06543991578037,-25.1033981859507,-12.9449867727341,21.2606188414657,-10.0990876530893
49,-44.2715495149047,17.9729927868454,-9.26545299169611,-43.7138909501512,9.04033033889963,-0.401098644391968
50,-1.76398068161451,1.17687380410521,13.8245733307858,-4.79586637362259,2.40314297998199,-22.3183656980166
51,1.42605516259927,-20.5111880948973,-23.3950838806113,-22.263220264039,-12.0417658606818,-14.110715043908
52,-1.38746951695436,33.6357190113483,8.49747408854312,17.9089010156785,-3.04776301383349,-29.4136978474368
53,15.3566977056214,2.80044857418836,-18.0626807880126,-5.38964903732108,-12.2918796624282,1.57801101182463
54,17.0528875330292,7.58244425102554,-5.78993756198186,6.10914936593456,-8.51826239521709,6.44590057841266
55,-12.8376533754449,12.1827777564937,30.055323288391,4.71024512646266,1.15186375755965,-10.1558709481704
56,-2.21859281048422,29.0049375118612,25.2477592895422,3.2909643782464,16.0969530773293,-11.0908111628121
57,12.7054639390548,-14.9224716090739,1.97457548736096,4.24571710431241,5.21341553049145,-0.879987897452277
58,0.0495059901092245,-0.0804367134681121,-1.82459786771514,-1.30911057979833,2.59122658415647,-1.24441384301305
59,-0.976014892054519,-0.642431247510462,1.45738956860113,0.482163686353541,-1.46551894355809,-0.926592129141189
